Call_ID,Call_Date,Call_Start_Time,Call_End_Time,Call_Duration_Min,Call_Reason,Call_Channel,Sentiment,CSAT_Score,SLA_Target_Min,SLA_Status,State,City,Agent_ID,Call_Center_ID
C031996,08-02-24,08-02-24 19:00,08-02-24 19:12,12,Power Outage,Chatbot,Negative,2,15,Within SLA,NY,New York,A006,CC01
C031997,22-05-24,22-05-24 17:00,22-05-24 17:20,20,Power Outage,Call Center,Neutral,4,15,SLA Violated,TX,Dallas,A067,CC02
C031998,27-03-24,27-03-24 12:00,27-03-24 12:17,17,Billing Question,Chatbot,Positive,5,15,SLA Violated,TX,Dallas,A055,CC02
C031999,11-07-24,11-07-24 10:00,11-07-24 10:12,12,Payment Issue,Email,Neutral,3,15,Within SLA,CA,Los Angeles,A108,CC04
C032000,24-07-24,24-07-24 10:00,24-07-24 10:07,7,Billing Question,Call Center,Neutral,5,15,Within SLA,NY,New York,A021,CC01
C032001,20-09-24,20-09-24 13:00,20-09-24 13:15,15,Power Outage,Call Center,Neutral,3,15,Within SLA,NY,New York,A001,CC01
C032002,20-10-24,20-10-24 15:00,20-10-24 15:09,9,Payment Issue,Call Center,Neutral,3,15,Within SLA,NY,New York,A004,CC01
C032003,25-06-24,25-06-24 16:00,25-06-24 16:09,9,Billing Question,Call Center,Positive,3,15,Within SLA,TX,Dallas,A057,CC02
C032004,03-05-24,03-05-24 18:00,03-05-24 18:03,3,Billing Question,Call Center,Neutral,2,15,Within SLA,NY,New York,A035,CC01
C032005,18-04-24,18-04-24 13:00,18-04-24 13:16,16,Power Outage,Chatbot,Neutral,4,15,SLA Violated,IL,Chicago,A086,CC03
C032006,05-02-24,05-02-24 16:00,05-02-24 16:20,20,Service Issues,Call Center,Negative,2,15,SLA Violated,IL,Chicago,A094,CC03
C032007,26-01-24,26-01-24 15:00,26-01-24 15:08,8,Payment Issue,Call Center,Neutral,5,15,Within SLA,TX,Dallas,A037,CC02
C032008,06-03-24,06-03-24 15:00,06-03-24 15:08,8,New Connection,Chatbot,Positive,4,15,Within SLA,IL,Chicago,A103,CC03
C032009,03-09-24,03-09-24 9:00,03-09-24 9:07,7,Billing Question,Chatbot,Positive,5,15,Within SLA,CA,Los Angeles,A115,CC04
C032010,24-06-24,24-06-24 12:00,24-06-24 12:05,5,Payment Issue,Call Center,Neutral,3,15,Within SLA,IL,Chicago,A075,CC03
C032011,26-05-24,26-05-24 11:00,26-05-24 11:05,5,Account Cancellation,Chatbot,Negative,3,15,Within SLA,IL,Chicago,A083,CC03
C032012,05-01-24,05-01-24 12:00,05-01-24 12:19,19,Billing Question,Chatbot,Neutral,4,15,SLA Violated,CA,Los Angeles,A118,CC04
C032013,11-12-24,11-12-24 14:00,11-12-24 14:03,3,Payment Issue,Call Center,Neutral,3,15,Within SLA,TX,Dallas,A057,CC02
C032014,12-04-24,12-04-24 12:00,12-04-24 12:14,14,Billing Question,Email,Negative,4,15,Within SLA,IL,Chicago,A073,CC03
C032015,16-05-24,16-05-24 12:00,16-05-24 12:04,4,Billing Question,Call Center,Neutral,2,15,Within SLA,NY,New York,A023,CC01
C032016,31-08-24,31-08-24 11:00,31-08-24 11:28,28,Power Outage,Chatbot,Negative,3,15,SLA Violated,CA,Los Angeles,A116,CC04
C032017,03-07-24,03-07-24 9:00,03-07-24 9:17,17,Service Issues,Web Form,Neutral,3,15,SLA Violated,NY,New York,A016,CC01
C032018,29-03-24,29-03-24 13:00,29-03-24 13:02,2,Billing Question,Chatbot,Negative,2,15,Within SLA,NY,New York,A033,CC01
C032019,20-07-24,20-07-24 16:00,20-07-24 16:29,29,Power Outage,Call Center,Neutral,2,15,SLA Violated,NY,New York,A003,CC01
C032020,06-05-24,06-05-24 18:00,06-05-24 18:10,10,Account Cancellation,Call Center,Neutral,2,15,Within SLA,NY,New York,A034,CC01
C032021,08-08-24,08-08-24 19:00,08-08-24 19:06,6,Billing Question,Call Center,Neutral,2,15,Within SLA,NY,New York,A016,CC01
C032022,10-07-24,10-07-24 16:00,10-07-24 16:13,13,Service Issues,Call Center,Negative,3,15,Within SLA,IL,Chicago,A101,CC03
C032023,28-01-24,28-01-24 9:00,28-01-24 9:04,4,Billing Question,Email,Neutral,5,15,Within SLA,NY,New York,A012,CC01
C032024,12-06-24,12-06-24 11:00,12-06-24 11:02,2,Billing Question,Chatbot,Neutral,3,15,Within SLA,CA,Los Angeles,A106,CC04
C032025,15-04-24,15-04-24 9:00,15-04-24 9:14,14,Power Outage,Web Form,Neutral,3,15,Within SLA,CA,Los Angeles,A126,CC04
C032026,05-08-24,05-08-24 11:00,05-08-24 11:07,7,Billing Question,Call Center,Positive,3,15,Within SLA,CA,Los Angeles,A117,CC04
C032027,17-03-24,17-03-24 9:00,17-03-24 9:15,15,Service Issues,Email,Neutral,5,15,Within SLA,TX,Dallas,A067,CC02
C032028,15-10-24,15-10-24 13:00,15-10-24 13:05,5,Billing Question,Call Center,Neutral,4,15,Within SLA,NY,New York,A026,CC01
C032029,31-05-24,31-05-24 19:00,31-05-24 19:03,3,Billing Question,Call Center,Neutral,5,15,Within SLA,NY,New York,A024,CC01
C032030,17-03-24,17-03-24 18:00,17-03-24 18:21,21,Service Issues,Call Center,Neutral,2,15,SLA Violated,TX,Dallas,A045,CC02
C032031,12-10-24,12-10-24 14:00,12-10-24 14:03,3,Billing Question,Call Center,Negative,2,15,Within SLA,CA,Los Angeles,A119,CC04
C032032,10-06-24,10-06-24 9:00,10-06-24 9:14,14,Payment Issue,Email,Neutral,3,15,Within SLA,NY,New York,A026,CC01
C032033,27-07-24,27-07-24 13:00,27-07-24 13:05,5,Billing Question,Call Center,Positive,3,15,Within SLA,IL,Chicago,A078,CC03
C032034,10-08-24,10-08-24 18:00,10-08-24 18:05,5,Billing Question,Web Form,Neutral,3,15,Within SLA,TX,Dallas,A059,CC02
C032035,13-07-24,13-07-24 10:00,13-07-24 10:05,5,New Connection,Chatbot,Neutral,3,15,Within SLA,TX,Dallas,A056,CC02
C032036,29-06-24,29-06-24 10:00,29-06-24 10:15,15,Power Outage,Call Center,Neutral,4,15,Within SLA,IL,Chicago,A085,CC03
C032037,25-10-24,25-10-24 18:00,25-10-24 18:15,15,Service Issues,Web Form,Negative,4,15,Within SLA,IL,Chicago,A085,CC03
C032038,18-12-24,18-12-24 15:00,18-12-24 15:03,3,Billing Question,Call Center,Negative,2,15,Within SLA,NY,New York,A026,CC01
C032039,15-01-24,15-01-24 9:00,15-01-24 9:18,18,Payment Issue,Call Center,Neutral,4,15,SLA Violated,TX,Dallas,A048,CC02
C032040,29-05-24,29-05-24 11:00,29-05-24 11:01,1,Account Cancellation,Call Center,Neutral,5,15,Within SLA,IL,Chicago,A101,CC03
C032041,28-07-24,28-07-24 17:00,28-07-24 17:16,16,Power Outage,Call Center,Neutral,5,15,SLA Violated,NY,New York,A010,CC01
C032042,17-05-24,17-05-24 14:00,17-05-24 14:03,3,Payment Issue,Web Form,Neutral,3,15,Within SLA,CA,Los Angeles,A122,CC04
C032043,07-01-24,07-01-24 18:00,07-01-24 18:18,18,Power Outage,Email,Neutral,3,15,SLA Violated,IL,Chicago,A071,CC03
C032044,23-07-24,23-07-24 13:00,23-07-24 13:02,2,Billing Question,Chatbot,Negative,4,15,Within SLA,CA,Los Angeles,A121,CC04
C032045,17-07-24,17-07-24 10:00,17-07-24 10:09,9,New Connection,Call Center,Neutral,4,15,Within SLA,NY,New York,A035,CC01
C032046,27-09-24,27-09-24 8:00,27-09-24 8:23,23,Service Issues,Call Center,Neutral,3,15,SLA Violated,IL,Chicago,A080,CC03
C032047,26-01-24,26-01-24 19:00,26-01-24 19:17,17,Power Outage,Call Center,Neutral,5,15,SLA Violated,IL,Chicago,A077,CC03
C032048,03-06-24,03-06-24 14:00,03-06-24 14:11,11,Account Cancellation,Chatbot,Neutral,3,15,Within SLA,IL,Chicago,A091,CC03
C032049,27-10-24,27-10-24 13:00,27-10-24 13:23,23,Service Issues,Web Form,Neutral,3,15,SLA Violated,TX,Dallas,A040,CC02
C032050,21-03-24,21-03-24 19:00,21-03-24 19:17,17,Payment Issue,Call Center,Neutral,2,15,SLA Violated,CA,Los Angeles,A107,CC04
C032051,25-06-24,25-06-24 14:00,25-06-24 14:09,9,New Connection,Call Center,Neutral,4,15,Within SLA,NY,New York,A009,CC01
C032052,24-03-24,24-03-24 14:00,24-03-24 14:13,13,Payment Issue,Call Center,Neutral,4,15,Within SLA,TX,Dallas,A062,CC02
C032053,23-08-24,23-08-24 16:00,23-08-24 16:14,14,Service Issues,Chatbot,Negative,3,15,Within SLA,NY,New York,A014,CC01
C032054,26-05-24,26-05-24 18:00,26-05-24 18:07,7,Billing Question,Call Center,Neutral,4,15,Within SLA,IL,Chicago,A082,CC03
C032055,15-08-24,15-08-24 10:00,15-08-24 10:19,19,Service Issues,Call Center,Neutral,3,15,SLA Violated,IL,Chicago,A093,CC03
C032056,04-02-24,04-02-24 11:00,04-02-24 11:04,4,Billing Question,Call Center,Negative,2,15,Within SLA,IL,Chicago,A098,CC03
C032057,16-09-24,16-09-24 10:00,16-09-24 10:11,11,Payment Issue,Chatbot,Neutral,3,15,Within SLA,IL,Chicago,A089,CC03
C032058,30-03-24,30-03-24 16:00,30-03-24 16:26,26,Billing Question,Call Center,Negative,5,15,SLA Violated,NY,New York,A031,CC01
C032059,23-01-24,23-01-24 17:00,23-01-24 17:06,6,Payment Issue,Email,Neutral,5,15,Within SLA,IL,Chicago,A094,CC03
C032060,04-05-24,04-05-24 13:00,04-05-24 13:21,21,Billing Question,Call Center,Positive,3,15,SLA Violated,IL,Chicago,A080,CC03
C032061,28-07-24,28-07-24 11:00,28-07-24 11:10,10,Power Outage,Call Center,Neutral,5,15,Within SLA,NY,New York,A032,CC01
C032062,20-03-24,20-03-24 9:00,20-03-24 9:10,10,Account Cancellation,Call Center,Neutral,4,15,Within SLA,IL,Chicago,A089,CC03
C032063,16-07-24,16-07-24 19:00,16-07-24 19:16,16,Power Outage,Call Center,Negative,4,15,SLA Violated,TX,Dallas,A042,CC02
C032064,03-09-24,03-09-24 9:00,03-09-24 9:08,8,Billing Question,Chatbot,Negative,5,15,Within SLA,CA,Los Angeles,A109,CC04
C032065,04-07-24,04-07-24 17:00,04-07-24 17:10,10,Billing Question,Call Center,Positive,3,15,Within SLA,NY,New York,A005,CC01
C032066,06-02-24,06-02-24 9:00,06-02-24 9:06,6,Billing Question,Call Center,Positive,4,15,Within SLA,NY,New York,A022,CC01
C032067,30-04-24,30-04-24 18:00,30-04-24 18:08,8,Billing Question,Call Center,Negative,4,15,Within SLA,NY,New York,A025,CC01
C032068,01-01-24,01-01-24 11:00,01-01-24 11:06,6,Account Cancellation,Call Center,Negative,4,15,Within SLA,NY,New York,A035,CC01
C032069,18-01-24,18-01-24 15:00,18-01-24 15:14,14,Billing Question,Email,Neutral,4,15,Within SLA,IL,Chicago,A103,CC03
C032070,29-12-24,29-12-24 12:00,29-12-24 12:07,7,Payment Issue,Call Center,Neutral,4,15,Within SLA,CA,Los Angeles,A130,CC04
C032071,18-06-24,18-06-24 13:00,18-06-24 13:16,16,Billing Question,Call Center,Negative,3,15,SLA Violated,CA,Los Angeles,A135,CC04
C032072,06-11-24,06-11-24 12:00,06-11-24 12:03,3,New Connection,Call Center,Neutral,4,15,Within SLA,CA,Los Angeles,A127,CC04
C032073,22-09-24,22-09-24 11:00,22-09-24 11:10,10,Power Outage,Call Center,Negative,3,15,Within SLA,TX,Dallas,A051,CC02
C032074,25-04-24,25-04-24 17:00,25-04-24 17:07,7,Billing Question,Call Center,Neutral,4,15,Within SLA,CA,Los Angeles,A122,CC04
C032075,04-11-24,04-11-24 19:00,04-11-24 19:15,15,Power Outage,Call Center,Neutral,4,15,Within SLA,IL,Chicago,A082,CC03
C032076,01-04-24,01-04-24 16:00,01-04-24 16:07,7,Billing Question,Call Center,Negative,4,15,Within SLA,TX,Dallas,A049,CC02
C032077,03-09-24,03-09-24 16:00,03-09-24 16:16,16,Service Issues,Call Center,Neutral,3,15,SLA Violated,TX,Dallas,A036,CC02
C032078,26-10-24,26-10-24 10:00,26-10-24 10:20,20,Billing Question,Web Form,Positive,4,15,SLA Violated,TX,Dallas,A046,CC02
C032079,03-04-24,03-04-24 10:00,03-04-24 10:07,7,Payment Issue,Call Center,Neutral,5,15,Within SLA,CA,Los Angeles,A117,CC04
C032080,06-12-24,06-12-24 9:00,06-12-24 9:07,7,Billing Question,Call Center,Positive,3,15,Within SLA,NY,New York,A018,CC01
C032081,27-11-24,27-11-24 18:00,27-11-24 18:09,9,Payment Issue,Call Center,Neutral,5,15,Within SLA,CA,Los Angeles,A119,CC04
C032082,31-03-24,31-03-24 16:00,31-03-24 16:09,9,Billing Question,Email,Negative,3,15,Within SLA,CA,Los Angeles,A124,CC04
C032083,16-07-24,16-07-24 13:00,16-07-24 13:15,15,Billing Question,Web Form,Positive,4,15,Within SLA,TX,Dallas,A058,CC02
C032084,29-08-24,29-08-24 15:00,29-08-24 15:05,5,Account Cancellation,Call Center,Negative,4,15,Within SLA,TX,Dallas,A043,CC02
C032085,14-09-24,14-09-24 11:00,14-09-24 11:14,14,Service Issues,Call Center,Neutral,3,15,Within SLA,IL,Chicago,A094,CC03
C032086,14-05-24,14-05-24 10:00,14-05-24 10:10,10,Billing Question,Web Form,Positive,5,15,Within SLA,CA,Los Angeles,A138,CC04
C032087,18-11-24,18-11-24 8:00,18-11-24 8:23,23,Power Outage,Call Center,Neutral,2,15,SLA Violated,IL,Chicago,A094,CC03
C032088,07-09-24,07-09-24 18:00,07-09-24 18:12,12,Billing Question,Chatbot,Neutral,2,15,Within SLA,IL,Chicago,A101,CC03
C032089,29-07-24,29-07-24 13:00,29-07-24 13:19,19,Power Outage,Web Form,Negative,4,15,SLA Violated,IL,Chicago,A078,CC03
C032090,11-10-24,11-10-24 9:00,11-10-24 9:18,18,Power Outage,Call Center,Neutral,4,15,SLA Violated,TX,Dallas,A070,CC02
C032091,21-11-24,21-11-24 17:00,21-11-24 17:16,16,Service Issues,Web Form,Negative,4,15,SLA Violated,CA,Los Angeles,A113,CC04
C032092,19-02-24,19-02-24 17:00,19-02-24 17:27,27,Power Outage,Call Center,Neutral,3,15,SLA Violated,IL,Chicago,A088,CC03
C032093,20-03-24,20-03-24 17:00,20-03-24 17:10,10,Billing Question,Call Center,Positive,2,15,Within SLA,IL,Chicago,A094,CC03
C032094,17-06-24,17-06-24 17:00,17-06-24 17:21,21,Service Issues,Call Center,Neutral,5,15,SLA Violated,IL,Chicago,A102,CC03
C032095,05-04-24,05-04-24 19:00,05-04-24 19:09,9,Billing Question,Call Center,Neutral,4,15,Within SLA,NY,New York,A006,CC01
C032096,25-11-24,25-11-24 19:00,25-11-24 19:09,9,Billing Question,Call Center,Positive,4,15,Within SLA,IL,Chicago,A102,CC03
C032097,18-11-24,18-11-24 14:00,18-11-24 14:06,6,Billing Question,Call Center,Positive,3,15,Within SLA,CA,Los Angeles,A140,CC04
C032098,12-05-24,12-05-24 11:00,12-05-24 11:10,10,Billing Question,Call Center,Positive,3,15,Within SLA,TX,Dallas,A044,CC02
C032099,14-03-24,14-03-24 18:00,14-03-24 18:10,10,Power Outage,Call Center,Neutral,5,15,Within SLA,CA,Los Angeles,A139,CC04
C032100,27-12-24,27-12-24 17:00,27-12-24 17:11,11,Payment Issue,Email,Neutral,3,15,Within SLA,NY,New York,A018,CC01
C032101,25-09-24,25-09-24 15:00,25-09-24 15:20,20,Power Outage,Call Center,Negative,3,15,SLA Violated,TX,Dallas,A065,CC02
C032102,13-11-24,13-11-24 19:00,13-11-24 19:28,28,Service Issues,Call Center,Negative,5,15,SLA Violated,TX,Dallas,A040,CC02
C032103,26-05-24,26-05-24 13:00,26-05-24 13:07,7,New Connection,Call Center,Positive,3,15,Within SLA,IL,Chicago,A103,CC03
C032104,03-01-24,03-01-24 17:00,03-01-24 17:14,14,Power Outage,Chatbot,Neutral,4,15,Within SLA,CA,Los Angeles,A114,CC04
C032105,12-03-24,12-03-24 13:00,12-03-24 13:05,5,Billing Question,Email,Neutral,3,15,Within SLA,NY,New York,A023,CC01
C032106,16-05-24,16-05-24 8:00,16-05-24 8:00,0,Payment Issue,Web Form,Neutral,4,15,Within SLA,IL,Chicago,A100,CC03
C032107,11-11-24,11-11-24 10:00,11-11-24 10:13,13,Account Cancellation,Web Form,Negative,3,15,Within SLA,IL,Chicago,A105,CC03
C032108,18-01-24,18-01-24 11:00,18-01-24 11:29,29,Service Issues,Web Form,Negative,4,15,SLA Violated,CA,Los Angeles,A133,CC04
C032109,12-02-24,12-02-24 12:00,12-02-24 12:15,15,Billing Question,Chatbot,Negative,3,15,Within SLA,NY,New York,A020,CC01
C032110,18-08-24,18-08-24 9:00,18-08-24 9:16,16,Service Issues,Call Center,Negative,3,15,SLA Violated,CA,Los Angeles,A132,CC04
C032111,07-08-24,07-08-24 18:00,07-08-24 18:09,9,Billing Question,Call Center,Neutral,4,15,Within SLA,CA,Los Angeles,A116,CC04
C032112,19-08-24,19-08-24 16:00,19-08-24 16:08,8,Billing Question,Web Form,Negative,3,15,Within SLA,IL,Chicago,A085,CC03
C032113,07-02-24,07-02-24 8:00,07-02-24 8:06,6,New Connection,Email,Positive,3,15,Within SLA,NY,New York,A018,CC01
C032114,16-02-24,16-02-24 9:00,16-02-24 9:09,9,Billing Question,Call Center,Positive,2,15,Within SLA,CA,Los Angeles,A135,CC04
C032115,28-10-24,28-10-24 16:00,28-10-24 16:21,21,Power Outage,Chatbot,Neutral,3,15,SLA Violated,CA,Los Angeles,A126,CC04
C032116,11-04-24,11-04-24 10:00,11-04-24 10:22,22,Service Issues,Call Center,Negative,3,15,SLA Violated,TX,Dallas,A065,CC02
C032117,14-05-24,14-05-24 13:00,14-05-24 13:43,43,Service Issues,Call Center,Negative,2,15,SLA Violated,TX,Dallas,A043,CC02
C032118,21-05-24,21-05-24 15:00,21-05-24 15:00,0,Billing Question,Chatbot,Positive,2,15,Within SLA,NY,New York,A005,CC01
C032119,30-10-24,30-10-24 13:00,30-10-24 13:28,28,Service Issues,Email,Negative,5,15,SLA Violated,IL,Chicago,A075,CC03
C032120,09-09-24,09-09-24 10:00,09-09-24 10:14,14,Service Issues,Email,Neutral,4,15,Within SLA,NY,New York,A004,CC01
C032121,22-05-24,22-05-24 16:00,22-05-24 16:17,17,Power Outage,Chatbot,Negative,4,15,SLA Violated,CA,Los Angeles,A120,CC04
C032122,25-04-24,25-04-24 15:00,25-04-24 15:15,15,Service Issues,Chatbot,Neutral,5,15,Within SLA,TX,Dallas,A064,CC02
C032123,27-01-24,27-01-24 12:00,27-01-24 12:24,24,Power Outage,Call Center,Neutral,2,15,SLA Violated,CA,Los Angeles,A136,CC04
C032124,10-10-24,10-10-24 10:00,10-10-24 10:15,15,Billing Question,Email,Positive,3,15,Within SLA,NY,New York,A023,CC01
C032125,11-04-24,11-04-24 17:00,11-04-24 17:11,11,Billing Question,Chatbot,Positive,3,15,Within SLA,TX,Dallas,A060,CC02
C032126,02-05-24,02-05-24 8:00,02-05-24 8:13,13,Payment Issue,Call Center,Neutral,5,15,Within SLA,NY,New York,A006,CC01
C032127,02-02-24,02-02-24 16:00,02-02-24 16:09,9,Billing Question,Call Center,Negative,3,15,Within SLA,IL,Chicago,A086,CC03
C032128,02-02-24,02-02-24 18:00,02-02-24 18:10,10,Payment Issue,Email,Neutral,3,15,Within SLA,IL,Chicago,A103,CC03
C032129,18-10-24,18-10-24 17:00,18-10-24 17:03,3,Payment Issue,Call Center,Neutral,4,15,Within SLA,TX,Dallas,A044,CC02
C032130,25-03-24,25-03-24 8:00,25-03-24 8:16,16,Power Outage,Call Center,Neutral,5,15,SLA Violated,CA,Los Angeles,A112,CC04
C032131,24-01-24,24-01-24 16:00,24-01-24 16:02,2,Billing Question,Call Center,Positive,4,15,Within SLA,IL,Chicago,A101,CC03
C032132,10-06-24,10-06-24 8:00,10-06-24 8:15,15,Power Outage,Call Center,Negative,3,15,Within SLA,IL,Chicago,A096,CC03
C032133,22-10-24,22-10-24 10:00,22-10-24 10:13,13,Billing Question,Call Center,Neutral,3,15,Within SLA,IL,Chicago,A089,CC03
C032134,30-10-24,30-10-24 17:00,30-10-24 17:06,6,Billing Question,Email,Positive,3,15,Within SLA,IL,Chicago,A073,CC03
C032135,30-03-24,30-03-24 14:00,30-03-24 14:07,7,Billing Question,Email,Neutral,4,15,Within SLA,TX,Dallas,A037,CC02
C032136,06-12-24,06-12-24 17:00,06-12-24 17:22,22,Power Outage,Call Center,Negative,3,15,SLA Violated,NY,New York,A016,CC01
C032137,14-11-24,14-11-24 15:00,14-11-24 15:04,4,Billing Question,Call Center,Positive,4,15,Within SLA,TX,Dallas,A068,CC02
C032138,22-05-24,22-05-24 12:00,22-05-24 12:23,23,Power Outage,Call Center,Negative,4,15,SLA Violated,NY,New York,A018,CC01
C032139,31-01-24,31-01-24 16:00,31-01-24 16:17,17,Power Outage,Call Center,Negative,3,15,SLA Violated,TX,Dallas,A046,CC02
C032140,03-05-24,03-05-24 10:00,03-05-24 10:27,27,Billing Question,Call Center,Neutral,3,15,SLA Violated,IL,Chicago,A095,CC03
C032141,20-04-24,20-04-24 11:00,20-04-24 11:05,5,Billing Question,Call Center,Negative,3,15,Within SLA,NY,New York,A031,CC01
C032142,11-10-24,11-10-24 9:00,11-10-24 9:07,7,Billing Question,Chatbot,Negative,5,15,Within SLA,TX,Dallas,A036,CC02
C032143,08-05-24,08-05-24 11:00,08-05-24 11:25,25,Service Issues,Call Center,Negative,3,15,SLA Violated,CA,Los Angeles,A126,CC04
C032144,11-03-24,11-03-24 12:00,11-03-24 12:25,25,Power Outage,Call Center,Neutral,4,15,SLA Violated,NY,New York,A034,CC01
C032145,19-06-24,19-06-24 17:00,19-06-24 17:07,7,Billing Question,Call Center,Neutral,4,15,Within SLA,TX,Dallas,A046,CC02
C032146,10-05-24,10-05-24 14:00,10-05-24 14:05,5,Account Cancellation,Email,Negative,3,15,Within SLA,TX,Dallas,A039,CC02
C032147,16-01-24,16-01-24 14:00,16-01-24 14:03,3,Payment Issue,Web Form,Neutral,2,15,Within SLA,TX,Dallas,A069,CC02
C032148,26-09-24,26-09-24 14:00,26-09-24 14:05,5,Billing Question,Call Center,Positive,4,15,Within SLA,CA,Los Angeles,A134,CC04
C032149,15-10-24,15-10-24 15:00,15-10-24 15:21,21,Power Outage,Call Center,Neutral,3,15,SLA Violated,IL,Chicago,A103,CC03
C032150,27-12-24,27-12-24 13:00,27-12-24 13:07,7,Account Cancellation,Call Center,Neutral,4,15,Within SLA,TX,Dallas,A067,CC02
C032151,25-12-24,25-12-24 12:00,25-12-24 12:11,11,Power Outage,Call Center,Negative,3,15,Within SLA,NY,New York,A004,CC01
C032152,22-01-24,22-01-24 15:00,22-01-24 15:17,17,Power Outage,Call Center,Neutral,3,15,SLA Violated,CA,Los Angeles,A120,CC04
C032153,21-10-24,21-10-24 16:00,21-10-24 16:03,3,Billing Question,Web Form,Positive,5,15,Within SLA,IL,Chicago,A099,CC03
C032154,12-02-24,12-02-24 17:00,12-02-24 17:02,2,Account Cancellation,Chatbot,Neutral,4,15,Within SLA,NY,New York,A030,CC01
C032155,04-04-24,04-04-24 10:00,04-04-24 10:11,11,New Connection,Web Form,Positive,2,15,Within SLA,CA,Los Angeles,A109,CC04
C032156,11-08-24,11-08-24 14:00,11-08-24 14:14,14,Service Issues,Call Center,Neutral,4,15,Within SLA,IL,Chicago,A101,CC03
C032157,12-03-24,12-03-24 18:00,12-03-24 18:04,4,Billing Question,Call Center,Negative,3,15,Within SLA,IL,Chicago,A077,CC03
C032158,30-10-24,30-10-24 19:00,30-10-24 19:26,26,Power Outage,Call Center,Neutral,5,15,SLA Violated,TX,Dallas,A045,CC02
C032159,20-08-24,20-08-24 10:00,20-08-24 10:03,3,Billing Question,Call Center,Negative,4,15,Within SLA,CA,Los Angeles,A129,CC04
C032160,08-03-24,08-03-24 16:00,08-03-24 16:10,10,Service Issues,Call Center,Negative,2,15,Within SLA,CA,Los Angeles,A130,CC04
C032161,22-01-24,22-01-24 9:00,22-01-24 9:13,13,Service Issues,Call Center,Negative,5,15,Within SLA,TX,Dallas,A062,CC02
C032162,24-04-24,24-04-24 10:00,24-04-24 10:20,20,Power Outage,Call Center,Neutral,5,15,SLA Violated,TX,Dallas,A040,CC02
C032163,09-10-24,09-10-24 14:00,09-10-24 14:22,22,Power Outage,Call Center,Neutral,5,15,SLA Violated,CA,Los Angeles,A129,CC04
C032164,26-04-24,26-04-24 15:00,26-04-24 15:06,6,Billing Question,Chatbot,Positive,4,15,Within SLA,NY,New York,A032,CC01
C032165,25-04-24,25-04-24 8:00,25-04-24 8:11,11,Power Outage,Chatbot,Negative,4,15,Within SLA,IL,Chicago,A085,CC03
C032166,18-12-24,18-12-24 12:00,18-12-24 12:14,14,Service Issues,Chatbot,Neutral,5,15,Within SLA,TX,Dallas,A041,CC02
C032167,09-01-24,09-01-24 9:00,09-01-24 9:13,13,Power Outage,Email,Negative,3,15,Within SLA,IL,Chicago,A101,CC03
C032168,17-07-24,17-07-24 18:00,17-07-24 18:08,8,New Connection,Web Form,Neutral,3,15,Within SLA,IL,Chicago,A072,CC03
C032169,03-02-24,03-02-24 8:00,03-02-24 8:13,13,Service Issues,Email,Neutral,3,15,Within SLA,TX,Dallas,A054,CC02
C032170,02-10-24,02-10-24 9:00,02-10-24 9:24,24,Service Issues,Chatbot,Neutral,4,15,SLA Violated,IL,Chicago,A089,CC03
C032171,12-02-24,12-02-24 16:00,12-02-24 16:17,17,Power Outage,Call Center,Neutral,4,15,SLA Violated,IL,Chicago,A099,CC03
